,CD3,CD4,CD8a,CD69,CD62L,CD44,CD25,CD127,TCRgd,CD19,IgM,CD335,NK-1.1,CD90.2,I-A-I-E,CD45R,CD11b,CD172a,XCR1,CD103,CD64,CD11c,CD24,CD326,CD195,CD196,CXCR4,CD134,CD278,CD223,CD274,KLRG1,CD27,CD21-CD35,CD86,IgD,CD1d,CD138,CD117,CX3CR1,F4-80,CD192
16480,2,1,1,1,4,31,5,1,6,4,0,33,0,0,7,8,731,5,7,9,0,0,92,0,0,2,0,6,1,0,1,0,3,0,2,3,0,0,2,12,4,1
16481,5,4,4,0,2,23,3,0,2,3,2,15,0,4,246,4,340,5,3,5,3,0,10,0,0,3,0,7,0,1,6,0,0,2,16,8,1,3,0,10,2,0
16482,0,3,10,0,3,6,0,0,0,0,1,40,0,0,2,8,129,2,4,0,0,0,8,0,0,3,0,11,0,1,1,0,0,3,4,8,1,1,1,4,5,0
16483,4,0,3,1,0,21,0,0,2,2,0,11,0,10,14,6,181,0,3,0,0,0,6,0,0,0,0,4,0,0,3,0,0,4,6,0,1,2,1,6,2,0
16484,2,3,0,1,13,14,1,0,5,2,3,16,0,25,9,0,10,2,0,0,0,0,3,2,1,0,0,5,0,1,1,0,0,2,3,3,0,1,1,1,2,0
16485,5,5,8,1,0,52,2,1,6,4,2,13,0,21,150,6,209,4,2,1,0,0,8,0,1,2,0,1,1,0,53,3,0,0,6,7,0,0,4,4,0,0
16486,0,5,7,1,0,56,2,0,1,0,0,29,0,22,7,7,241,7,4,6,0,0,13,0,0,3,0,10,2,1,33,0,1,2,13,5,1,0,5,11,6,0
16487,2,7,2,2,0,19,0,0,7,0,0,15,3,41,9,3,19,1,3,0,0,0,5,0,1,4,0,6,11,0,1,2,0,3,3,5,0,0,2,2,0,0
16488,3,0,4,1,0,26,2,0,5,0,2,16,2,14,9,6,157,1,2,4,0,0,7,0,0,0,0,6,0,0,4,0,0,2,9,3,1,2,3,2,3,1
16489,0,4,3,0,0,39,2,1,4,0,0,21,0,6,151,8,247,4,4,6,5,0,17,0,0,3,2,7,1,0,4,0,0,6,23,5,0,2,7,9,2,6
16490,2,4,0,3,3,17,0,0,1,2,0,10,0,10,15,10,234,1,0,3,3,0,2,0,0,3,0,0,1,1,7,0,1,2,10,5,1,0,1,11,2,1
16491,2,0,0,1,1,53,2,0,4,2,3,8,0,10,5,1,236,0,4,3,1,0,7,0,1,2,0,3,1,0,4,1,1,2,12,5,1,0,4,7,2,1
16492,4,1,4,1,1,22,0,0,7,2,2,17,0,8,18,6,232,0,2,3,4,0,11,0,3,0,0,5,0,0,4,0,0,2,11,3,0,2,2,10,6,1
16493,5,1,9,4,3,99,3,0,0,2,2,12,0,1,1,10,501,5,2,7,1,0,25,0,4,5,0,10,1,0,3,4,2,2,9,2,0,0,4,8,0,0
16494,3,1,3,3,2,21,3,0,3,0,2,10,1,2,6,3,205,1,1,2,0,0,2,0,0,2,0,3,1,0,5,1,0,3,1,0,0,0,3,2,0,2
16495,3,1,7,0,1,66,3,0,11,3,2,18,0,4,45,3,344,1,3,5,0,0,13,0,1,3,1,14,3,0,2,0,0,2,12,5,1,3,4,14,3,2
16496,5,2,0,2,1,25,3,0,1,0,0,8,1,1,5,4,166,0,1,4,1,0,6,1,1,4,0,2,2,0,12,0,0,0,10,2,0,0,0,5,5,0
16497,2,0,2,6,1,20,0,0,2,2,2,2,0,7,6,7,226,3,3,3,0,0,15,0,1,3,0,3,0,0,2,0,0,2,12,2,0,0,1,9,2,1
16498,2,3,4,4,3,17,0,0,3,6,2,14,0,22,137,5,183,3,6,3,0,0,4,0,1,0,0,7,1,1,4,0,1,0,7,2,0,2,1,11,0,2
16499,4,5,5,1,1,34,3,0,2,4,0,20,1,6,5,1,307,4,2,7,0,0,24,0,3,3,0,1,1,0,3,0,0,2,18,3,0,0,2,8,6,3
16500,6,3,5,2,0,53,2,0,4,5,5,21,0,8,11,11,951,8,9,4,2,0,169,0,3,10,0,6,1,1,6,3,2,3,9,7,1,0,1,16,6,2
16501,2,6,6,3,5,40,3,0,7,3,2,23,0,20,22,10,273,3,5,3,1,0,6,0,0,3,0,8,1,0,2,4,2,0,8,6,1,3,2,13,5,0
16502,5,4,4,2,2,24,2,0,4,4,0,14,0,22,9,5,350,4,4,3,4,0,26,0,4,0,0,7,1,0,4,2,0,4,8,2,0,2,3,11,2,0
16503,0,0,2,1,1,13,0,0,1,2,2,11,1,9,4,3,261,1,4,3,1,0,12,0,3,2,0,4,0,1,23,2,0,2,14,3,0,0,3,7,6,1
16504,7,5,7,6,4,24,7,1,6,0,2,27,1,6,8,13,269,5,7,8,1,0,65,0,6,10,2,13,1,3,8,1,2,8,14,6,1,3,4,18,4,2
16505,6,3,2,5,1,55,0,0,4,0,0,22,0,34,10,7,23,0,2,113,0,1,6,0,0,3,0,6,4,0,3,0,0,3,5,2,0,3,1,6,0,1
16506,6,0,5,0,0,28,3,2,7,1,4,21,0,12,397,6,138,3,3,5,0,0,8,0,3,2,0,7,1,1,4,4,1,4,9,5,2,2,1,15,7,0
16507,2,0,3,3,0,12,1,1,2,0,2,10,0,4,4,4,102,1,1,0,0,0,0,0,2,0,0,2,0,0,3,1,0,0,2,0,0,1,0,1,0,1
16508,3,4,4,3,0,12,0,2,4,2,0,6,2,33,14,3,24,0,3,8,0,0,7,4,0,0,0,5,70,0,1,0,2,2,10,4,1,3,1,2,2,1
16509,0,0,1,7,0,22,1,1,1,0,0,7,1,0,1,0,252,0,3,2,0,0,6,0,1,0,0,4,1,0,4,0,0,2,3,0,0,3,3,5,2,1
16510,6,13,2,2,0,40,2,0,1,6,0,9,1,34,26,4,20,2,3,2,0,0,7,0,0,2,0,4,90,0,3,0,1,0,8,0,1,0,1,6,0,2
16511,4,3,6,4,3,14,0,1,3,0,0,14,0,35,16,0,15,0,2,55,0,1,10,0,1,3,0,0,16,1,2,0,1,3,2,0,0,2,3,8,2,2
16512,0,1,4,1,6,5,0,0,0,3,0,12,2,16,8,2,13,1,3,22,1,0,8,1,0,0,0,5,10,0,3,5,0,0,5,2,0,3,2,4,0,0
16513,3,0,7,4,6,35,0,1,2,6,2,16,0,6,3,3,565,4,3,5,0,0,80,0,1,2,0,5,0,1,0,1,0,2,7,7,1,0,1,9,4,0
16514,3,2,1,0,0,7,1,0,0,0,0,8,1,3,3,4,197,0,1,0,0,0,7,0,0,2,0,0,0,0,2,0,0,0,9,2,0,0,0,1,2,0
16515,2,1,2,2,1,21,6,0,1,2,0,5,0,17,8,3,118,3,2,3,1,1,5,0,1,3,0,3,0,0,5,0,0,2,19,0,1,0,2,6,0,0
16516,3,3,5,5,0,9,0,0,0,0,0,14,0,28,7,4,148,2,2,3,0,0,12,30,3,0,0,7,1,0,0,1,1,2,3,2,0,2,3,3,0,0
16517,29,4,3,2,3,71,0,1,54,1,0,26,0,115,28,8,58,3,5,337,3,0,19,0,0,6,0,9,3,1,2,1,1,3,12,7,2,3,4,14,3,1
16518,7,1,0,1,1,67,2,0,3,3,2,18,1,19,12,1,280,4,2,5,7,0,7,0,3,4,0,1,1,0,2,0,2,0,8,2,1,3,2,3,2,0
16519,4,0,3,28,0,18,3,1,2,4,0,19,0,2,106,3,199,3,4,0,0,0,15,0,0,0,0,1,1,0,1,4,0,5,3,2,0,3,0,3,2,0
16520,2,1,1,2,1,81,3,0,2,3,0,8,4,16,44,5,13,1,3,2,1,0,4,0,0,3,0,2,2,0,2,2,1,0,4,2,1,0,3,2,2,1
16521,4,0,1,4,0,59,0,0,1,0,0,11,0,9,10,8,199,1,1,0,0,0,10,0,1,2,0,12,1,0,6,0,1,2,4,2,1,2,0,2,2,0
16522,2,0,2,5,0,18,0,0,2,3,0,12,0,17,7,3,104,0,0,0,0,0,7,0,0,0,0,3,0,0,5,0,0,2,8,3,1,0,2,8,3,1
16523,2,0,0,1,0,51,0,0,4,0,2,20,0,6,11,4,202,0,4,5,1,0,4,0,2,3,0,3,1,0,7,1,0,3,15,0,0,0,2,7,3,0
16524,4,1,2,3,0,19,1,0,1,0,2,12,2,21,9,4,77,0,2,4,0,0,6,0,0,2,0,6,0,0,5,0,0,0,12,2,0,2,3,2,2,0
16525,4,3,0,1,4,8,2,1,5,5,2,16,2,15,97,3,158,1,4,3,0,0,9,0,0,2,0,5,1,1,0,2,0,3,7,2,1,0,6,12,0,0
16526,0,3,3,2,0,19,0,1,1,0,2,9,0,17,5,3,184,1,0,0,0,0,8,0,0,0,0,3,1,0,2,1,0,2,7,2,0,2,2,2,0,0
16527,7,3,10,0,2,49,6,2,9,4,3,32,1,2,867,7,338,10,5,6,0,0,22,0,2,5,0,16,2,4,6,5,1,3,12,14,1,2,1,14,14,2
16528,0,0,2,7,1,29,3,0,6,0,3,12,0,13,10,6,197,3,5,6,0,0,8,0,1,3,0,6,1,1,6,0,0,0,10,3,1,2,3,7,6,1
16529,6,4,0,0,2,68,0,0,4,4,0,13,0,13,124,5,288,7,2,3,6,0,14,0,3,0,0,10,6,1,4,0,1,4,5,4,0,4,3,12,5,2
16530,2,1,3,8,6,47,2,0,0,3,0,9,0,1,209,1,230,6,0,3,0,0,0,0,1,2,0,11,1,1,1,1,1,2,14,6,1,0,3,3,0,2
16531,0,3,4,0,5,39,4,1,1,6,0,17,0,5,188,8,176,3,5,3,1,1,6,0,1,3,0,3,2,0,2,2,3,2,7,5,0,3,1,4,2,0
16532,0,0,0,2,2,41,3,0,3,4,0,20,1,15,221,5,121,3,9,3,5,0,15,0,1,0,1,5,0,0,3,3,1,0,7,2,1,3,2,9,0,2
16533,0,1,5,0,0,32,5,0,2,5,2,13,1,9,9,3,362,8,3,4,0,0,14,0,1,4,0,8,1,0,10,0,0,0,9,6,0,2,7,3,3,0
16534,6,0,2,3,1,48,2,0,3,2,2,9,1,9,126,3,160,5,0,0,0,0,14,0,1,2,0,3,1,0,1,1,1,2,4,0,0,0,4,3,2,0
16535,5,5,7,0,4,16,0,0,5,0,3,31,0,7,9,7,90,11,11,9,1,0,16,0,2,5,0,16,2,1,5,3,0,8,19,13,1,5,1,22,6,0
16536,2,0,4,4,3,39,2,0,2,0,0,13,0,8,163,8,141,3,2,6,0,0,10,0,0,3,0,8,1,0,5,2,0,0,2,4,1,2,2,8,0,0
16537,2,4,3,0,1,35,2,0,7,0,0,18,2,8,10,3,222,3,2,3,1,0,11,0,0,3,0,4,1,0,2,0,0,2,10,6,0,2,3,7,3,2
16538,0,0,4,2,4,24,2,0,3,3,0,20,1,16,16,9,296,4,0,7,4,0,8,0,0,2,0,3,0,2,9,0,0,6,3,6,2,2,3,3,0,0
16539,5,1,0,3,0,97,4,0,3,2,0,14,0,20,8,6,206,1,5,4,0,0,4,0,0,3,1,6,1,0,11,2,1,2,3,2,0,2,1,10,3,0
16540,0,0,2,1,0,30,2,0,5,0,0,6,2,6,33,3,157,3,0,3,0,0,12,0,1,2,0,3,2,1,1,1,0,0,7,6,0,0,4,6,4,1
16541,0,3,3,1,0,40,3,0,6,7,0,19,1,11,19,6,167,4,3,3,0,1,10,0,0,3,0,8,0,1,3,1,0,3,20,6,1,0,2,14,10,0
16542,3,0,5,4,1,44,3,0,7,0,2,14,0,17,10,6,174,5,4,0,1,0,19,0,0,4,0,1,1,0,0,0,0,2,14,0,0,0,2,10,6,1
16543,7,3,0,7,1,73,3,0,4,0,6,23,0,3,9,8,442,7,4,3,0,0,13,0,1,3,0,8,0,0,3,1,1,2,9,5,1,2,8,9,3,0
16544,3,2,2,4,2,46,3,0,4,3,0,24,3,15,11,9,335,3,7,7,0,0,55,0,2,6,1,7,1,0,7,0,1,4,8,8,0,2,2,4,4,0
16545,0,0,15,5,4,14,2,1,4,2,0,20,0,41,8,5,30,0,3,3,0,2,8,1,0,2,0,5,4,0,2,0,1,0,7,7,0,0,1,2,2,1
16546,0,4,4,4,1,33,0,0,7,3,0,16,1,22,14,7,173,0,4,5,1,0,31,0,1,5,0,6,0,1,1,0,1,0,10,2,0,0,3,10,2,0
16547,0,18,0,1,0,66,0,0,7,3,0,20,0,10,218,4,271,2,3,1,2,0,9,0,4,2,0,7,4,0,3,3,1,4,29,5,1,2,2,22,8,2
16548,0,1,3,9,0,46,1,0,2,2,0,11,0,9,16,4,143,2,5,0,0,0,2,0,0,3,0,3,0,0,0,1,0,0,2,3,0,0,2,2,0,1
16549,2,5,6,1,3,15,3,1,2,2,0,5,1,2,109,3,125,1,3,0,0,0,14,0,0,8,0,4,1,0,1,2,2,2,3,0,1,3,1,9,3,0
16550,2,3,4,2,3,10,0,1,5,4,0,19,0,4,3,10,381,1,2,0,0,0,50,0,0,4,0,7,1,0,3,1,2,3,3,5,0,3,1,12,6,0
16551,0,1,5,0,0,36,0,0,4,2,0,12,1,6,9,3,261,1,4,0,0,0,2,0,0,6,0,5,0,0,5,1,1,0,19,2,0,0,1,6,3,1
16552,2,8,2,2,0,50,2,0,6,3,0,18,0,6,17,14,845,7,2,9,0,0,73,0,2,7,0,12,2,1,2,2,0,5,6,4,0,2,3,12,14,5
16553,2,0,0,0,0,12,0,0,3,3,2,8,0,2,51,2,171,0,1,2,1,0,3,0,0,0,0,0,0,1,3,0,1,3,2,2,0,0,0,7,0,1
16554,4,3,6,10,3,53,3,1,6,5,4,31,0,10,55,1,600,6,2,9,0,0,22,0,2,2,0,7,0,1,3,4,1,0,7,5,1,2,3,21,8,0
16555,3,3,2,0,2,38,2,0,5,0,0,14,76,8,12,4,370,5,2,1,0,0,16,0,0,0,0,3,0,0,10,1,0,0,11,0,2,2,6,9,10,2
16556,0,1,2,0,1,32,0,0,11,5,2,23,0,12,33,1,264,1,0,4,0,0,10,0,0,2,0,1,1,0,2,1,0,2,5,3,0,0,2,10,3,1
16557,7,7,3,2,0,38,3,0,6,4,2,11,0,23,43,3,220,4,3,3,1,0,8,0,0,2,1,6,3,2,1,0,0,5,4,6,0,0,2,8,0,1
16558,0,4,2,0,1,67,2,1,5,4,3,20,0,4,8,3,523,5,6,8,3,0,10,0,1,6,0,8,0,0,0,0,0,0,10,2,1,2,7,9,4,0
16559,0,4,4,6,1,16,0,0,4,4,2,14,0,6,7,4,132,0,2,2,0,0,10,0,0,0,0,6,2,0,7,1,0,2,10,2,0,3,0,2,2,0
16560,2,4,0,2,28,147,3,0,10,5,5,31,2,9,470,8,146,7,6,8,0,0,29,0,3,5,0,10,0,1,4,0,0,3,21,6,1,3,10,13,0,0
16561,3,1,4,19,11,11,0,0,1,0,0,11,1,8,10,2,24,1,0,0,0,0,4,0,0,2,0,5,0,0,0,0,0,3,4,2,2,1,3,1,0,0
16562,2,3,4,8,0,42,4,0,4,0,2,27,0,6,82,8,299,3,4,5,1,0,41,0,1,6,0,10,0,1,5,1,1,2,5,2,0,3,2,9,2,1
16563,5,3,5,1,0,28,4,0,0,0,0,20,0,12,31,5,212,3,3,6,0,0,9,0,3,5,0,6,1,0,0,0,0,3,7,0,2,2,4,7,2,0
16564,3,1,2,6,0,32,4,0,8,3,0,18,0,11,15,1,312,5,0,5,0,0,14,0,1,5,0,6,2,0,2,0,2,3,8,2,0,3,2,8,8,2
16565,4,1,5,0,0,12,1,2,1,0,0,7,0,34,18,0,18,0,3,80,1,0,5,1,0,0,0,3,8,0,4,0,1,3,1,6,0,0,3,2,2,0
16566,4,0,4,3,1,18,4,0,4,2,2,10,0,30,3,8,22,1,3,81,0,0,8,0,0,3,0,2,23,0,8,2,0,2,11,2,1,1,1,9,0,0
16567,2,0,16,14,3,12,0,0,0,0,0,9,0,31,11,6,29,1,2,0,0,0,5,1,0,2,0,4,0,0,3,0,1,0,3,0,0,2,2,2,0,0
16568,4,3,3,2,3,34,0,1,2,0,0,12,0,10,8,3,333,1,5,3,3,0,10,0,0,2,0,6,1,1,3,0,0,0,6,2,4,3,1,3,2,2
16569,3,0,2,2,1,21,0,0,2,0,3,13,1,14,8,7,179,2,6,0,3,0,58,0,0,3,0,3,0,1,5,1,0,0,0,2,0,0,0,9,3,1
16570,3,3,6,0,3,67,5,0,6,6,3,14,0,2,164,5,321,11,4,3,0,0,19,0,1,8,1,5,0,0,11,2,1,4,5,7,2,8,4,10,6,3
16571,3,3,3,8,1,23,2,1,6,4,0,17,0,1,39,6,301,3,3,6,0,0,9,0,1,4,1,6,3,0,7,5,0,0,6,2,2,4,11,8,2,0
16572,2,4,0,6,0,18,23,0,4,0,0,10,0,6,9,3,264,2,2,4,0,0,17,0,1,2,0,0,0,1,0,1,0,2,1,3,0,0,4,6,3,0
16573,0,2,3,1,0,20,1,1,3,0,0,4,0,0,5,0,167,1,0,0,0,0,3,0,1,1,0,0,0,0,1,1,0,2,2,0,0,0,4,4,0,0
16574,2,2,3,7,1,33,4,1,3,0,0,12,1,14,9,4,19,1,6,182,1,1,5,0,0,3,0,3,16,0,1,1,1,0,6,0,1,3,2,5,2,2
16575,4,3,5,0,1,39,5,0,6,2,2,13,0,7,10,5,220,5,4,4,0,0,24,0,0,3,0,10,0,0,6,0,0,2,11,2,0,3,5,7,7,0
16576,2,0,0,0,1,19,0,1,3,4,0,19,0,14,12,5,376,0,2,5,1,0,35,0,1,5,0,8,1,0,3,0,0,0,7,5,1,2,0,13,6,0
16577,5,2,0,6,0,18,0,2,2,0,0,15,0,14,7,0,16,0,1,40,0,1,9,0,0,2,0,4,9,0,2,8,0,0,7,3,1,0,3,7,2,0
16578,2,4,5,3,0,72,4,0,12,5,6,25,1,5,6,8,791,4,4,4,2,0,16,0,0,3,0,9,2,0,14,4,2,4,21,4,3,0,5,17,2,2
16579,0,4,7,1,0,18,0,0,0,2,0,7,0,22,5,2,22,0,1,3,0,0,5,0,0,2,0,2,0,0,2,0,0,2,16,4,0,0,2,6,0,0
16580,4,3,0,15,0,28,0,0,7,0,0,10,0,13,6,5,166,0,3,0,0,0,9,0,1,2,0,6,2,0,1,1,2,2,4,3,2,3,1,2,0,2
16581,2,34,0,1,0,72,0,0,1,3,2,8,0,29,14,4,22,0,3,8,0,0,6,0,0,3,0,4,16,1,3,0,0,3,2,3,0,1,2,5,3,1
16582,0,2,2,0,0,11,4,1,7,0,2,17,0,8,152,1,234,5,4,1,3,0,22,0,1,2,2,5,2,0,5,1,0,0,9,9,0,3,5,3,2,3
16583,3,1,0,1,1,75,0,0,3,2,0,6,0,7,7,1,261,3,0,8,4,0,15,0,3,2,0,4,0,1,5,1,0,0,13,2,0,2,1,7,2,2
16584,2,3,5,5,0,38,0,0,3,0,2,21,2,8,11,3,192,0,3,0,0,0,3,0,0,3,0,3,0,1,0,0,0,0,8,3,1,2,4,9,0,1
16585,2,1,2,7,0,6,1,0,4,2,0,15,2,12,4,3,103,0,0,5,0,0,7,0,0,0,0,3,0,0,4,0,0,2,9,2,0,2,3,5,0,0
16586,2,6,1,4,0,25,0,0,2,2,0,14,0,4,4,3,186,1,3,0,0,0,3,0,4,5,0,6,1,0,2,0,0,0,5,3,1,2,7,10,6,0
16587,6,3,6,0,3,85,2,1,4,7,0,25,1,9,498,10,417,9,6,4,0,0,13,0,3,5,0,4,2,0,16,1,1,3,27,7,3,2,4,17,6,0
16588,10,0,3,0,2,41,3,6,4,3,2,22,0,0,994,5,231,6,5,7,0,0,6,0,0,2,0,1,2,0,12,1,0,0,29,15,0,3,0,6,4,1
16589,3,0,2,2,0,32,0,0,5,5,0,9,2,8,5,5,395,3,4,6,0,0,11,0,4,7,0,3,1,2,2,1,0,2,3,2,2,0,2,12,2,0
16590,2,1,3,3,1,33,2,0,5,4,2,16,0,10,10,4,170,2,2,3,0,0,7,0,0,2,0,12,0,0,0,2,1,2,5,2,2,0,1,7,2,0
16591,3,0,1,1,0,67,0,0,6,0,2,8,0,11,5,6,242,4,3,0,0,0,8,0,1,2,0,8,1,0,1,0,0,0,3,2,2,2,2,7,2,0
16592,0,1,0,2,0,15,3,0,0,2,0,12,1,32,13,6,20,1,0,6,0,3,7,0,1,3,0,4,6,1,0,1,0,3,4,3,0,2,2,5,4,0
16593,2,1,2,5,0,25,3,0,5,0,0,2,2,10,9,0,191,2,4,0,0,0,7,0,0,3,0,3,2,0,7,0,1,3,4,0,2,2,2,10,2,1
16594,3,2,4,1,4,37,2,0,5,0,0,13,1,4,370,10,196,4,0,5,2,0,11,0,3,0,0,5,0,0,3,1,0,2,16,4,0,2,2,9,0,1
16595,0,1,1,0,3,72,5,0,3,0,0,23,0,6,57,3,247,4,3,6,0,0,7,0,3,3,0,3,1,1,11,1,1,0,12,3,0,2,3,3,0,1
16596,2,3,3,0,2,65,6,0,4,9,4,15,0,3,249,4,573,10,7,7,4,0,11,0,3,9,1,6,3,3,18,4,1,4,16,8,1,8,3,21,7,1
16597,0,3,4,2,1,14,0,0,4,2,2,13,5,27,18,7,16,0,3,35,1,0,3,0,0,2,0,3,5,0,1,1,0,0,12,0,2,0,1,2,0,0
16598,2,0,4,0,1,8,0,0,3,2,3,7,0,8,2,4,190,0,3,4,1,0,7,0,0,5,0,0,2,0,1,1,0,0,2,2,1,1,0,2,3,0
16599,0,1,2,3,1,28,2,0,5,0,2,7,6,17,10,0,116,0,4,5,1,0,4,0,0,0,0,3,0,0,8,1,0,3,12,2,1,0,2,6,2,0
16600,0,0,4,5,1,11,2,0,5,2,0,7,0,17,4,0,108,0,4,2,0,0,7,0,0,3,0,7,0,0,3,0,0,0,9,3,1,0,5,2,2,0
16601,0,0,3,5,1,27,0,0,3,0,0,4,0,12,3,4,79,2,1,0,0,0,5,0,1,0,0,4,3,0,4,0,0,4,9,7,1,3,0,1,3,1
16602,2,22,5,1,0,25,3,0,4,2,2,14,0,10,37,9,291,7,2,3,1,0,8,0,1,0,0,12,1,0,18,1,0,2,14,7,2,0,1,3,3,0
16603,6,2,0,1,2,43,2,0,2,3,2,9,0,10,115,5,208,0,2,1,0,0,4,0,1,2,0,3,1,1,14,0,0,0,11,9,1,4,1,11,5,0
16604,6,0,4,2,2,20,4,0,0,6,0,17,0,12,352,6,201,8,4,7,3,0,7,0,0,0,0,1,0,2,2,0,2,2,8,4,1,2,1,9,5,1
16605,7,0,3,2,0,7,0,0,2,2,2,8,0,8,12,7,223,0,0,0,0,0,3,0,0,2,1,4,0,2,0,1,2,2,6,5,0,0,1,2,3,1
16606,4,3,2,3,0,22,0,0,4,0,0,21,3,7,7,1,376,3,0,0,1,0,17,0,1,2,0,8,1,0,0,1,0,5,11,5,0,3,2,8,3,0
16607,2,1,0,0,0,9,4,1,1,0,0,13,0,9,41,4,191,5,4,4,3,0,12,0,0,0,0,4,0,0,4,0,0,0,6,8,2,4,3,6,2,1
16608,11,8,2,7,0,21,1,0,2,2,2,10,2,15,5,0,19,0,1,23,0,0,8,0,1,4,0,2,43,0,6,0,1,2,4,0,0,1,1,1,0,0
16609,0,3,0,3,1,14,0,0,7,5,0,13,1,36,10,5,24,0,2,5,0,3,6,1,1,2,0,5,0,1,8,0,0,2,13,2,0,0,3,6,0,1
16610,5,5,4,7,0,29,3,0,5,0,0,16,0,22,4,1,161,1,3,6,0,0,10,0,0,3,0,7,1,0,3,3,0,3,6,3,0,0,1,7,3,0
16611,0,0,5,1,11,6,0,0,1,3,2,10,3,26,8,3,30,2,2,2,0,0,2,1,0,3,0,5,1,0,1,0,0,0,1,2,0,2,1,1,2,1
16612,2,4,4,0,0,62,2,0,5,3,0,16,3,6,24,1,557,1,4,7,2,0,24,0,1,0,0,7,0,0,7,0,1,2,15,10,1,2,4,10,6,0
16613,2,4,0,4,1,30,0,1,1,0,0,9,0,10,157,1,141,1,3,3,0,0,7,0,0,3,0,1,1,1,2,0,0,2,10,4,0,0,1,7,3,2
16614,2,0,6,1,0,13,2,1,3,0,2,14,1,15,8,3,150,2,2,5,0,0,10,0,0,3,1,10,0,0,2,1,0,2,8,3,1,2,2,6,2,0
16615,3,0,0,7,1,45,1,0,2,2,0,11,4,27,4,4,10,0,0,91,1,0,3,0,0,3,0,5,3,1,0,0,1,3,4,2,0,3,1,5,2,0
16616,3,5,3,0,0,94,0,1,5,3,6,11,0,6,150,4,254,1,3,12,2,4,10,0,1,0,0,4,1,0,36,1,0,0,6,2,0,0,2,4,2,0
16617,4,4,7,1,1,104,0,3,3,2,2,12,0,4,4,6,324,2,5,9,0,0,18,0,1,4,1,6,0,1,5,2,1,5,11,2,0,4,4,11,6,0
16618,26,10,10,3,17,123,17,6,3270,34,19,134,0,5330,20,22,132,24,17,32,8,0,28,0,8,18,4,39,13,7,4,19,10,22,9,25,3,477,283,172,16,9
16619,0,0,0,1,4,17,4,1,2,4,0,12,0,7,83,3,143,5,2,4,0,0,12,0,1,0,1,0,4,0,1,0,0,0,6,0,0,4,1,9,2,0
16620,2,0,4,2,1,13,4,0,0,0,0,8,1,14,11,7,81,1,0,0,0,0,8,0,0,2,0,4,1,0,7,0,0,0,9,0,0,0,1,2,0,0
16621,4,1,2,2,3,34,2,0,8,0,3,12,0,26,6,5,190,0,4,91,1,0,10,0,1,3,0,3,1,0,4,0,0,2,9,6,1,0,2,3,5,0
16622,2,1,4,8,0,16,3,0,3,0,2,9,1,34,10,3,26,0,2,8,0,0,6,1,1,0,0,4,3,0,0,0,0,0,6,2,0,0,1,5,3,0
16623,0,0,4,0,3,20,1,0,4,0,0,11,0,10,23,0,156,0,1,4,1,0,9,0,4,2,0,3,0,0,3,1,0,0,2,7,0,2,2,6,2,1
16624,0,3,3,0,0,20,6,0,7,2,3,18,0,1,9,1,399,2,1,0,1,0,14,0,3,3,0,4,0,0,2,0,0,3,6,0,1,2,2,9,5,1
16625,4,4,5,5,0,32,2,2,4,3,0,21,0,38,24,8,94,4,8,14,0,0,4,0,3,8,1,9,7,2,1,4,0,2,5,10,1,3,1,16,2,0
16626,5,4,4,0,2,39,3,0,3,5,2,28,0,3,153,6,477,12,2,5,4,0,22,0,0,3,2,17,0,0,11,1,1,2,19,4,1,0,5,5,10,0
16627,2,2,2,20,0,53,0,0,1,3,0,10,0,1,5,0,143,3,1,5,1,0,8,0,0,0,0,2,1,1,0,1,1,2,10,3,1,1,0,2,2,0
16628,2,1,1,2,8,10,0,0,3,2,0,10,1,15,10,0,23,0,1,2,1,0,2,0,0,2,0,2,0,0,0,0,1,0,6,2,0,0,0,6,3,0
16629,0,0,2,3,1,24,1,0,4,2,4,10,53,13,5,3,13,1,0,2,0,2,17,0,0,0,0,5,1,0,1,0,0,2,4,2,0,0,1,5,0,1
16630,0,1,5,2,4,34,4,0,2,0,2,15,0,9,15,5,237,4,0,6,0,0,3,0,1,2,0,3,1,1,2,1,1,5,9,0,3,4,3,9,0,0
16631,3,0,0,14,0,14,0,0,6,2,0,17,0,20,5,3,159,3,2,0,0,0,7,0,0,3,0,3,0,0,3,0,0,0,9,0,3,2,1,2,2,1
16632,3,3,3,2,1,27,3,0,3,4,2,11,0,20,10,6,146,1,4,4,0,0,7,0,0,2,0,4,0,0,3,0,0,0,3,10,3,2,0,9,4,1
16633,2,1,0,2,1,44,0,1,4,3,0,13,1,23,6,3,298,9,5,5,1,0,27,0,0,5,0,9,1,3,2,0,0,5,13,2,0,2,1,8,4,1
16634,2,1,2,4,0,12,2,1,8,4,0,18,0,12,9,6,211,5,2,3,0,0,34,0,1,2,0,6,1,0,3,1,1,0,3,5,1,2,4,3,0,1
16635,4,4,4,2,1,26,2,0,3,0,0,23,0,10,5,1,325,1,2,0,0,0,6,0,3,6,0,5,0,0,3,1,0,3,5,0,0,4,3,3,2,0
16636,0,1,10,3,1,6,3,1,3,2,0,19,2,12,5,7,141,0,6,5,1,0,26,0,0,4,0,13,0,0,3,1,2,4,11,6,1,6,1,9,7,0
16637,3,0,4,2,42,8,1,0,6,0,2,18,1,25,9,3,27,0,2,5,0,0,4,0,0,2,0,4,0,0,3,0,0,0,6,3,0,1,4,7,2,0
