CD3,CD4,CD8a,CD69,CD62L,CD44,CD25,CD127,TCRgd,CD19,IgM,CD335,NK-1.1,CD90.2,I-A-I-E,CD45R,CD11b,CD172a,XCR1,CD103,CD64,CD11c,CD24,CD326,CD195,CD196,CXCR4,CD134,CD278,CD223,CD274,KLRG1,CD27,CD21-CD35,CD86,IgD,CD1d,CD138,CD117,CX3CR1,F4-80,CD192,Species,Sample
2,1,4,27,0,3,1,1,8,1,3,9,7,60,16,4,406,2,3,2,1,13,45,10,0,2,0,2,2,0,0,0,0,3,8,1,0,1,3,0,4,0,MOUSE,OXA1
5,5,8,11,2,62,3,0,9,0,0,8,24,66,23,4,1218,9,5,18,0,25,142,9,1,2,0,4,44,0,6,2,1,3,19,1,3,1,4,3,6,0,MOUSE,OXA1
7,1,5,5,0,79,1,0,1,1,2,5,1,20,80,0,323,4,5,3,0,11,8,3,0,0,0,3,1,0,32,1,0,0,11,4,0,2,10,4,2,0,MOUSE,OXA1
2,1,3,7,0,14,0,0,6,0,0,5,5,45,17,2,236,1,0,5,1,13,7,8,1,2,0,4,0,1,1,2,1,1,13,5,3,0,5,1,4,5,MOUSE,OXA1
0,0,1,4,0,12,1,0,6,0,0,3,1,38,13,2,222,2,1,0,2,4,5,4,0,2,0,3,4,0,3,0,3,1,15,1,0,0,6,0,1,0,MOUSE,OXA1
5,12,7,23,4,20,17,2,19,20,1,6,21,31,133,9,187,18,38,28,12,11,12,5,10,4,1,3,33,5,8,6,42,10,15,11,33,3,16,12,7,11,MOUSE,OXA1
1,1,2,12,2,6,0,0,6,1,1,3,0,13,168,2,151,1,2,2,0,4,9,3,1,1,0,2,0,0,2,0,1,1,2,3,0,0,0,0,1,2,MOUSE,OXA1
0,2,3,13,0,6,0,0,4,0,2,8,4,30,7,2,110,0,2,2,0,5,2,9,0,3,1,2,2,0,1,0,0,0,7,3,0,2,1,2,0,1,MOUSE,OXA1
3,3,3,4,0,15,1,0,4,2,0,5,2,7,306,0,328,4,4,1,1,4,11,11,2,4,0,3,2,1,2,0,1,2,10,3,1,0,3,2,2,2,MOUSE,OXA1
1,3,1,6,2,2,2,0,3,3,1,2,2,27,6,4,174,4,3,1,1,3,11,7,0,0,0,3,1,0,1,0,0,0,14,1,0,2,1,0,2,0,MOUSE,OXA1
0,2,1,8,0,3,1,0,4,1,2,4,4,49,13,1,224,3,1,1,1,8,6,11,1,1,0,0,1,1,4,1,1,1,12,0,0,1,6,1,0,0,MOUSE,OXA1
3,3,6,10,2,47,1,0,2,1,0,16,8,57,13,7,413,2,2,3,0,18,52,8,6,1,1,7,3,2,2,2,1,2,7,7,0,0,3,2,1,2,MOUSE,OXA1
4,2,6,2,0,3,2,0,4,1,0,11,9,44,24,2,666,1,4,2,1,14,101,6,4,3,0,4,1,0,2,0,0,0,15,1,1,1,4,2,2,0,MOUSE,OXA1
0,1,1,12,1,2,0,0,2,2,0,5,4,41,20,1,10,1,1,2,0,6,6,5,0,2,0,1,0,0,2,0,1,0,5,2,0,0,3,0,1,1,MOUSE,OXA1
7,2,2,8,1,50,8,10,8,9,4,13,6,29,2480,8,164,12,8,8,4,27,6,5,3,3,1,7,4,0,61,5,0,2,29,9,3,3,9,11,2,3,MOUSE,OXA1
0,0,7,5,1,8,1,0,3,2,0,8,3,45,10,1,190,2,3,1,1,6,4,12,0,2,0,2,1,1,1,0,0,0,8,1,0,0,4,0,2,0,MOUSE,OXA1
2,17,1,9,0,14,1,0,3,2,0,5,4,76,16,1,33,1,1,6,1,8,9,7,1,1,0,1,25,0,2,1,1,0,5,1,0,4,1,1,0,1,MOUSE,OXA1
3,3,6,12,3,23,1,1,1,0,3,5,2,21,224,1,574,7,4,2,3,11,8,10,1,4,0,8,1,1,14,1,1,2,16,1,3,0,5,1,5,1,MOUSE,OXA1
1,0,0,2,0,3,0,0,1,0,0,4,3,6,89,0,228,1,0,0,0,4,6,3,0,2,0,2,2,0,2,2,0,0,27,1,0,0,3,0,1,0,MOUSE,OXA1
4,1,3,2,1,7,3,0,2,1,2,4,3,16,347,3,278,1,1,1,0,11,6,5,1,2,0,2,2,0,15,1,3,1,14,4,0,1,3,1,2,0,MOUSE,OXA1
2,1,4,13,2,3,1,0,6,3,1,15,8,72,26,5,50,0,1,48,0,25,16,19,0,3,0,1,4,0,1,1,1,1,8,0,0,2,8,0,2,0,MOUSE,OXA1
0,2,0,10,0,6,0,0,1,1,1,4,4,33,15,1,26,1,3,1,2,6,3,6,0,1,0,2,2,0,2,0,0,0,5,1,2,0,1,2,1,1,MOUSE,OXA1
0,0,2,4,1,20,1,0,6,0,0,10,5,38,13,0,157,1,3,0,1,8,8,5,0,2,1,3,1,0,0,1,1,0,4,1,0,1,4,1,2,1,MOUSE,OXA1
2,1,3,6,0,18,0,0,2,1,0,4,3,16,16,2,185,1,3,1,0,3,5,3,0,1,0,4,4,1,13,0,0,1,6,2,1,1,1,0,2,0,MOUSE,OXA1
2,1,0,8,1,28,1,0,3,0,0,3,4,19,19,0,274,0,4,1,1,3,1,5,1,3,0,1,1,0,2,0,0,0,0,3,1,1,0,1,2,0,MOUSE,OXA1
3,9,0,3,1,10,2,1,6,3,1,2,6,96,13,1,16,0,2,214,2,7,4,5,1,1,2,1,30,2,0,0,0,0,16,1,2,0,2,3,0,2,MOUSE,OXA1
5,3,1,4,3,14,1,0,5,3,2,7,6,29,267,0,151,4,1,94,2,15,8,7,0,0,0,2,18,2,6,3,1,1,5,2,0,1,3,2,0,3,MOUSE,OXA1
0,1,3,11,1,19,2,0,2,3,0,7,11,40,171,0,92,1,1,1,0,3,5,7,0,1,0,4,1,2,0,1,2,2,11,1,0,1,2,1,0,0,MOUSE,OXA1
2,6,3,17,3,7,2,0,6,1,1,10,8,56,22,1,51,1,2,21,0,18,6,15,1,5,0,7,19,0,1,4,0,0,9,0,0,1,7,1,0,1,MOUSE,OXA1
0,4,3,6,3,25,3,0,4,1,1,9,1,33,20,2,333,4,4,2,2,9,24,10,1,4,0,1,3,1,0,3,2,5,12,1,3,0,4,0,5,1,MOUSE,OXA1
1,2,2,13,0,21,1,0,3,0,0,5,4,24,41,2,266,2,0,2,1,8,5,8,0,0,1,2,1,0,5,1,0,1,14,5,2,1,3,1,5,0,MOUSE,OXA1
1,0,2,7,0,10,0,0,1,2,0,4,4,26,29,2,116,0,1,2,0,8,6,7,0,2,0,1,0,0,9,0,1,0,11,2,3,0,2,0,1,2,MOUSE,OXA1
0,0,3,7,2,24,1,1,4,0,0,3,2,42,7,0,155,2,2,0,1,10,0,4,2,1,1,4,3,0,10,0,0,2,4,0,1,0,2,0,0,1,MOUSE,OXA1
1,2,5,5,1,21,0,0,1,0,1,5,4,25,24,3,314,5,3,4,3,6,5,6,1,2,0,1,0,0,0,2,1,1,8,0,4,1,5,1,3,2,MOUSE,OXA1
3,3,4,11,1,10,0,0,2,0,2,3,19,40,440,1,102,2,3,2,1,41,16,3,0,2,0,2,1,0,3,1,0,0,13,0,1,3,4,0,0,2,MOUSE,OXA1
1,1,2,6,0,26,0,0,7,0,0,2,5,31,8,1,101,4,1,0,0,5,6,6,1,1,0,0,0,0,7,0,0,0,6,0,1,1,2,1,0,3,MOUSE,OXA1
0,5,4,8,1,29,0,0,1,1,1,4,3,33,24,4,210,3,2,2,0,5,4,6,0,1,0,0,2,0,3,1,0,0,8,2,2,1,1,2,4,0,MOUSE,OXA1
1,1,1,7,0,14,0,2,3,4,3,5,8,61,15,2,282,1,1,3,0,15,46,15,1,1,0,3,2,1,0,1,0,0,9,1,2,0,4,1,0,1,MOUSE,OXA1
0,0,4,8,1,32,3,0,4,1,0,6,6,43,125,1,63,1,4,61,1,37,62,8,1,0,3,3,0,0,2,0,1,0,7,4,0,1,1,2,0,0,MOUSE,OXA1
0,2,2,6,2,9,0,0,6,0,1,13,9,50,133,4,60,2,2,15,0,19,53,10,0,1,0,4,1,1,9,2,1,0,12,5,0,1,8,4,0,0,MOUSE,OXA1
4,0,3,13,2,39,0,1,2,1,0,8,7,43,8,3,235,2,2,1,1,14,33,10,1,0,1,3,3,1,2,0,1,1,15,3,1,0,3,0,1,0,MOUSE,OXA1
0,0,0,7,0,16,1,0,6,0,0,5,8,42,136,2,239,2,1,0,0,14,11,13,0,2,1,1,0,1,4,0,0,0,14,3,3,0,3,0,3,0,MOUSE,OXA1
1,0,3,6,1,11,0,0,1,1,1,4,3,35,5,0,77,0,0,3,0,8,0,11,0,2,0,2,2,1,9,0,1,2,6,0,1,0,2,0,0,1,MOUSE,OXA1
18,1,2,5,0,18,0,0,23,3,0,8,1,141,10,3,19,1,2,251,3,9,3,7,2,2,1,2,3,1,7,0,0,0,3,1,2,2,1,4,1,0,MOUSE,OXA1
10,0,1,7,0,8,0,0,30,2,1,4,4,85,16,2,21,1,1,144,1,14,0,11,0,0,0,4,3,0,1,0,0,1,5,0,1,1,3,2,1,2,MOUSE,OXA1
0,2,2,4,4,24,1,0,3,0,0,5,7,39,11,2,288,2,1,2,1,9,3,6,1,0,0,3,2,0,6,0,1,0,14,2,1,2,1,0,1,1,MOUSE,OXA1
2,0,1,7,1,9,1,0,5,0,1,6,3,36,8,2,510,1,2,2,0,5,63,7,1,2,0,3,2,0,2,0,0,0,0,1,1,1,2,1,0,0,MOUSE,OXA1
1,1,2,10,0,33,1,2,3,2,9,8,8,35,158,2,363,2,2,1,0,10,4,5,1,3,0,5,2,1,13,1,1,1,17,8,1,1,2,2,0,1,MOUSE,OXA1
0,1,5,1,0,5,0,0,2,1,1,2,5,31,15,1,111,1,1,0,1,4,5,3,0,2,0,4,0,0,1,1,1,3,4,2,1,1,3,1,4,0,MOUSE,OXA1
1,1,2,10,1,32,1,0,3,1,1,4,1,24,175,2,269,5,0,1,0,5,9,9,0,2,0,3,1,1,5,1,1,2,6,2,1,3,1,0,2,0,MOUSE,OXA1
3,4,1,8,2,10,0,0,3,0,0,3,9,45,9,1,30,2,1,49,1,10,4,6,0,2,0,3,31,0,2,4,1,0,3,1,0,0,2,3,0,0,MOUSE,OXA1
1,1,6,6,1,11,1,0,6,7,1,17,10,44,407,4,317,8,4,5,4,17,48,7,1,9,0,11,10,1,6,7,5,7,24,5,1,6,1,3,6,2,MOUSE,OXA1
0,6,1,6,1,24,1,0,1,0,0,7,8,37,12,3,232,2,1,3,0,4,4,6,0,1,0,0,2,0,5,0,0,2,10,1,0,0,2,2,1,0,MOUSE,OXA1
0,0,3,15,0,6,0,0,3,0,1,4,2,29,11,2,22,1,2,0,0,1,4,7,0,1,1,0,1,0,4,0,0,0,15,1,1,1,1,2,0,0,MOUSE,OXA1
0,2,0,7,1,9,2,1,3,1,0,3,12,19,65,0,207,4,3,0,0,5,3,5,0,3,0,3,5,3,3,1,0,0,4,0,1,1,2,4,0,2,MOUSE,OXA1
1,35,2,3,3,41,0,2,4,1,0,5,2,68,23,5,17,0,2,0,0,12,5,9,0,1,0,1,14,1,2,0,0,1,3,0,1,0,4,0,1,1,MOUSE,OXA1
1,1,7,8,1,22,1,0,5,1,0,6,12,32,98,3,336,5,3,2,3,6,10,3,1,2,0,2,3,0,15,0,1,6,20,1,1,1,3,1,3,0,MOUSE,OXA1
1,2,3,12,0,12,1,1,4,1,0,2,6,42,88,1,388,3,2,1,0,19,12,8,0,1,0,1,3,1,4,1,0,1,10,4,1,1,3,1,1,0,MOUSE,OXA1
0,0,1,8,0,4,4,1,5,1,3,3,5,16,26,2,196,4,2,1,1,4,4,4,0,6,0,0,2,1,14,0,0,1,14,1,0,1,5,0,1,0,MOUSE,OXA1
2,0,3,24,1,15,0,0,5,1,0,7,1,51,11,1,18,1,2,108,3,8,4,11,1,0,2,2,5,0,0,1,1,1,0,1,0,2,1,1,0,1,MOUSE,OXA1
2,3,2,2,0,12,0,1,1,0,1,8,11,35,163,2,244,2,4,16,2,8,2,4,3,3,1,7,9,0,1,1,0,1,19,5,1,2,0,2,1,0,MOUSE,OXA1
2,0,6,2,2,12,2,0,2,0,0,5,3,52,17,1,271,3,0,3,0,5,2,6,1,4,1,1,0,0,1,0,0,2,9,1,2,0,1,1,1,2,MOUSE,OXA1
1,1,2,3,0,6,1,0,5,1,0,8,9,29,30,2,417,3,2,2,1,8,59,9,1,3,1,5,1,1,22,1,2,3,24,4,5,2,3,3,3,2,MOUSE,OXA1
1,0,3,6,0,39,2,0,3,0,0,7,3,50,10,1,128,2,0,3,0,9,6,9,0,1,0,4,0,0,0,0,0,0,5,2,0,2,2,1,1,0,MOUSE,OXA1
3,2,2,10,1,3,0,0,2,1,0,8,3,38,17,1,54,2,1,0,0,6,3,5,0,1,0,10,2,0,2,1,0,0,2,2,0,0,1,3,2,0,MOUSE,OXA1
1,2,2,5,0,10,0,0,3,0,2,3,3,21,20,4,246,2,2,2,1,7,5,6,1,2,0,1,3,1,3,3,0,0,29,0,0,2,2,1,0,0,MOUSE,OXA1
0,1,2,10,0,4,0,0,3,0,1,7,7,31,18,0,169,1,4,1,1,3,2,9,1,2,0,3,0,0,0,0,0,0,7,1,0,0,0,2,2,0,MOUSE,OXA1
3,3,1,9,0,11,0,0,5,0,1,2,7,50,10,3,120,0,0,2,0,5,6,8,1,0,0,3,4,0,3,0,0,0,13,0,0,0,1,1,0,2,MOUSE,OXA1
0,4,3,4,0,8,1,1,4,3,2,5,5,29,312,1,171,6,1,6,1,14,5,8,0,5,0,7,2,0,0,1,0,1,4,3,0,2,2,0,1,3,MOUSE,OXA1
0,0,2,7,1,10,2,0,4,0,0,3,5,17,37,0,190,2,1,0,1,2,4,8,1,2,0,1,1,0,5,0,0,0,6,2,1,0,0,0,1,0,MOUSE,OXA1
0,0,0,6,1,5,0,0,3,0,0,7,8,19,52,1,45,2,0,0,1,3,6,5,0,1,0,2,1,0,1,0,0,0,4,2,0,2,1,2,0,0,MOUSE,OXA1
0,1,1,4,0,8,1,0,0,0,0,3,1,24,6,0,92,3,1,0,0,6,4,4,0,0,0,2,1,0,1,0,0,0,9,2,0,0,3,1,0,0,MOUSE,OXA1
1,1,3,4,2,1,0,0,5,2,2,8,3,63,14,3,37,0,0,0,0,10,5,9,0,3,0,1,0,0,2,0,0,0,7,1,0,1,1,0,0,3,MOUSE,OXA1
1,0,1,1,1,29,0,0,3,1,0,3,10,31,11,2,91,1,1,1,0,6,6,6,0,1,0,0,0,0,0,2,0,2,5,1,2,1,3,1,1,0,MOUSE,OXA1
0,1,0,17,1,47,3,0,4,2,2,5,5,12,545,1,268,3,2,2,1,5,3,9,1,0,0,5,5,1,8,0,0,3,25,5,2,2,2,3,2,1,MOUSE,OXA1
1,0,3,5,1,11,2,0,1,1,1,8,8,42,17,1,324,5,3,2,2,8,18,10,0,1,0,10,3,1,0,0,0,1,25,2,1,1,3,1,0,1,MOUSE,OXA1
0,1,2,7,2,13,2,0,4,0,2,16,14,34,17,2,170,5,3,3,0,6,12,20,1,1,0,8,1,0,3,0,0,0,18,4,0,1,8,3,2,2,MOUSE,OXA1
3,3,5,5,2,12,4,1,2,2,0,17,6,18,20,7,517,6,5,3,0,12,33,13,8,2,1,6,1,0,1,1,0,1,14,11,1,1,3,0,4,4,MOUSE,OXA1
2,3,5,8,1,22,0,0,3,2,0,6,3,29,11,1,244,7,1,1,1,8,4,12,1,1,0,2,3,0,1,1,0,1,8,2,2,1,5,0,1,0,MOUSE,OXA1
5,10,6,11,0,7,1,0,6,1,0,6,5,56,14,2,19,2,5,41,0,11,3,9,0,1,0,3,12,0,1,2,3,2,1,5,0,2,2,1,1,1,MOUSE,OXA1
1,1,0,9,1,8,0,0,2,0,1,8,1,12,87,3,233,3,1,3,1,6,8,4,0,0,0,2,0,0,1,0,0,0,11,3,0,2,3,1,3,0,MOUSE,OXA1
2,0,2,9,1,14,1,0,8,8,0,4,3,15,5,0,183,2,1,2,1,10,9,4,0,0,0,0,0,0,1,0,0,3,5,2,1,2,1,0,1,2,MOUSE,OXA1
1,0,1,6,0,12,2,1,2,0,0,6,3,44,14,0,297,4,0,3,2,7,15,12,1,0,0,1,0,1,4,0,0,1,12,3,0,0,5,1,4,0,MOUSE,OXA1
2,1,1,8,4,2,0,1,3,2,0,10,2,50,4,2,21,0,1,0,0,4,5,5,0,2,0,1,2,0,0,1,1,1,4,0,0,0,2,1,1,0,MOUSE,OXA1
4,1,0,2,1,7,1,0,2,1,1,3,10,30,452,3,40,3,4,2,1,21,4,6,2,1,0,6,3,0,7,1,0,1,9,5,1,0,3,0,0,0,MOUSE,OXA1
0,3,4,4,0,8,0,0,5,0,0,4,9,44,8,1,253,3,3,2,2,6,9,6,2,2,0,3,2,1,1,0,0,0,25,3,0,0,9,1,2,0,MOUSE,OXA1
0,4,1,11,1,4,0,0,8,1,2,4,1,20,13,1,287,6,2,1,2,18,17,4,0,4,0,3,1,0,0,1,1,4,12,1,0,0,4,2,0,1,MOUSE,OXA1
2,1,0,6,2,79,1,0,3,2,0,2,4,56,415,1,231,8,1,2,1,3,5,8,0,2,1,1,1,0,6,2,1,0,15,6,1,1,1,2,0,1,MOUSE,OXA1
2,1,4,7,0,6,0,0,4,0,0,3,2,39,3,4,82,0,2,0,0,6,6,6,0,1,1,3,0,1,7,0,0,0,9,2,2,2,1,4,3,0,MOUSE,OXA1
2,5,9,16,1,3,2,0,10,4,0,17,9,25,7,5,481,3,6,2,1,10,30,11,0,11,0,9,2,0,2,2,0,2,7,8,0,1,5,0,4,0,MOUSE,OXA1
2,4,0,5,0,4,0,0,0,2,0,7,5,44,30,3,305,2,0,3,0,6,3,4,2,3,0,1,0,1,6,2,0,4,8,0,3,1,2,1,0,0,MOUSE,OXA1
1,0,2,2,1,5,1,0,6,1,1,5,10,30,35,1,20,0,2,0,0,16,38,3,0,1,0,0,0,0,0,0,0,1,9,0,1,1,5,1,0,1,MOUSE,OXA1
1,3,3,22,1,26,1,0,2,4,1,4,3,25,14,1,285,3,1,1,1,6,14,9,3,2,1,2,1,0,6,0,1,0,14,1,0,2,5,4,1,0,MOUSE,OXA1
1,0,0,11,4,8,2,0,4,0,0,4,0,17,15,3,489,5,0,1,2,8,15,5,1,1,0,4,2,0,1,0,1,1,7,2,2,1,2,0,0,1,MOUSE,OXA1
1,1,1,7,4,62,1,2,2,0,0,9,2,32,130,4,269,3,3,41,0,6,4,12,3,1,0,5,28,2,12,1,1,0,7,2,2,3,6,1,2,0,MOUSE,OXA1
1,1,0,5,0,7,0,0,7,1,1,4,5,42,11,1,19,0,3,2,1,8,4,10,1,1,0,2,1,0,1,0,0,1,10,2,0,0,2,1,1,1,MOUSE,OXA1
3,1,4,1,0,11,0,0,0,1,0,6,5,30,11,4,261,3,3,0,0,7,6,3,0,2,0,3,0,0,2,0,0,2,8,1,0,1,1,0,6,1,MOUSE,OXA1
1,1,1,7,1,16,0,2,4,2,0,11,4,38,23,3,507,2,6,1,2,5,16,8,1,1,0,4,0,2,8,2,1,0,28,2,1,3,6,3,3,2,MOUSE,OXA1
0,3,6,4,2,71,2,0,5,3,2,6,0,34,17,1,219,1,1,1,0,7,5,12,0,3,0,2,2,0,4,1,1,3,9,1,0,1,2,1,3,0,MOUSE,OXA1
2,2,1,562,1,12,1,0,1,2,0,6,1,20,9,1,105,0,2,0,1,8,5,4,0,0,0,0,0,0,0,0,0,1,4,1,0,2,1,0,1,0,MOUSE,OXA1
1,0,4,8,3,11,1,0,4,2,0,4,3,58,14,1,28,1,2,25,1,10,5,8,0,1,1,2,9,1,0,0,0,0,5,1,0,1,2,3,0,1,MOUSE,OXA1
2,1,2,9,5,38,0,1,6,1,0,4,3,37,15,3,250,4,3,2,0,8,3,4,0,3,0,4,1,1,4,0,0,2,12,3,0,1,1,0,1,1,MOUSE,OXA1
3,2,1,6,1,21,0,1,4,2,2,3,1,33,37,1,685,3,6,2,5,7,49,8,1,2,0,2,1,0,1,0,0,1,7,5,1,4,7,5,2,0,MOUSE,OXA1
0,4,1,12,2,14,3,1,4,0,0,8,6,30,18,2,230,2,6,4,1,7,8,8,1,0,0,2,2,0,2,0,4,0,8,1,1,0,3,1,0,0,MOUSE,OXA1
0,1,0,10,0,17,0,0,5,2,0,6,11,39,7,3,79,1,4,1,0,5,8,3,0,1,1,3,0,0,28,3,1,1,16,1,0,0,0,2,0,0,MOUSE,OXA1
1,0,2,5,1,5,3,0,4,3,0,10,2,16,102,1,32,1,5,1,0,4,3,12,0,3,0,0,1,0,1,1,1,0,6,2,1,0,1,0,0,1,MOUSE,OXA1
3,2,5,10,0,6,6,0,2,3,1,4,6,31,8,1,165,4,2,2,0,12,5,6,3,1,0,4,10,1,0,0,0,0,8,2,0,1,2,3,1,0,MOUSE,OXA1
1,2,0,11,0,18,1,0,5,1,0,7,1,35,18,3,133,2,0,1,1,6,7,3,2,3,0,2,2,0,2,1,1,0,6,2,1,0,1,1,0,1,MOUSE,OXA1
1,3,5,9,1,31,1,1,10,3,2,2,6,39,24,6,238,1,0,0,1,6,4,8,0,0,0,2,1,1,8,2,0,1,6,1,0,1,3,1,2,0,MOUSE,OXA1
0,0,1,10,4,12,3,0,3,1,0,9,5,23,112,3,171,1,5,0,1,5,2,6,1,4,0,3,1,1,2,1,0,1,5,1,0,1,4,0,2,0,MOUSE,OXA1
0,1,7,6,1,49,2,0,1,1,0,2,5,28,10,2,225,0,3,2,0,6,5,4,0,2,0,1,3,0,0,1,0,1,17,1,0,0,1,0,4,1,MOUSE,OXA1
0,0,1,8,1,11,0,0,2,0,0,4,8,49,22,4,76,0,3,0,1,16,15,7,0,1,1,3,2,0,0,0,0,1,29,1,0,2,3,1,1,0,MOUSE,OXA1
1,3,2,4,7,6,0,0,2,0,0,3,1,46,8,0,16,0,5,0,0,7,6,4,0,2,0,1,0,1,0,0,1,1,1,3,1,0,2,1,1,0,MOUSE,OXA1
1,2,2,7,1,26,0,0,4,2,1,9,2,48,21,4,857,9,5,2,2,8,89,12,0,2,0,1,1,2,3,0,1,0,12,2,1,2,0,1,3,1,MOUSE,OXA1
0,4,2,6,1,58,5,0,2,2,1,5,4,20,14,1,459,4,3,2,5,7,15,7,0,4,1,2,3,1,8,3,1,4,9,2,4,1,7,1,1,3,MOUSE,OXA1
0,1,4,7,2,6,1,0,2,0,1,6,12,37,6,1,136,2,0,3,0,6,3,1,1,2,0,4,0,0,3,0,0,0,10,1,0,1,4,1,2,0,MOUSE,OXA1
1,2,2,2,0,3,3,1,6,2,2,7,8,48,7,1,221,2,1,0,1,12,20,10,1,0,0,2,1,0,8,1,2,0,7,1,0,1,2,2,0,1,MOUSE,OXA1
3,1,3,7,3,25,5,0,4,0,0,5,10,31,453,3,399,8,4,1,2,11,5,7,0,3,1,3,3,0,12,1,1,1,20,6,1,0,1,1,1,0,MOUSE,OXA1
0,0,1,9,1,30,0,0,0,2,2,8,5,27,122,6,375,4,2,3,1,8,8,9,1,2,0,2,2,0,14,2,1,0,8,10,0,1,7,1,4,2,MOUSE,OXA1
1,6,2,3,0,14,0,0,1,2,0,5,6,44,16,5,13,1,3,43,1,5,8,5,0,1,1,5,36,0,1,3,2,0,4,1,0,0,2,1,0,1,MOUSE,OXA1
2,2,1,4,9,26,2,0,2,2,1,5,7,28,244,4,199,2,2,1,1,3,7,4,0,1,0,1,3,0,2,1,0,1,10,4,2,2,0,1,1,1,MOUSE,OXA1
0,1,1,14,1,15,0,1,4,1,1,6,3,19,18,0,292,5,1,0,1,6,4,6,1,1,0,0,0,1,13,0,2,0,7,0,0,4,2,1,2,0,MOUSE,OXA1
1,1,3,18,0,4,0,0,3,0,0,6,7,52,16,1,165,1,1,1,0,14,71,4,0,0,0,0,3,0,5,0,0,0,5,4,0,0,6,1,0,0,MOUSE,OXA1
2,3,2,8,1,8,0,1,5,0,0,1,5,47,17,2,21,3,0,88,0,12,5,10,0,0,0,5,10,1,0,1,1,1,7,2,0,2,4,1,2,0,MOUSE,OXA1
2,2,3,17,1,12,2,0,4,0,1,5,3,24,7,6,288,3,2,4,0,10,15,13,0,3,1,1,0,0,0,0,0,1,9,0,1,2,3,3,3,0,MOUSE,OXA1
0,0,0,5,15,1,1,0,5,1,0,3,4,41,9,3,20,2,1,2,2,7,4,4,0,1,0,2,0,0,1,0,0,0,10,1,0,0,0,2,1,0,MOUSE,OXA1
0,3,1,4,1,10,0,0,1,2,0,4,4,28,24,1,104,3,2,0,1,5,5,5,0,0,0,1,1,1,0,0,0,0,7,2,1,1,0,1,0,0,MOUSE,OXA1
3,0,9,14,1,24,1,0,2,0,0,5,5,38,7,0,12,1,0,21,0,5,5,2,0,2,0,1,1,0,1,0,0,1,11,2,0,0,3,1,1,1,MOUSE,OXA1
1,0,2,24,4,2,0,0,5,1,1,4,13,28,16,1,15,2,1,0,0,7,3,8,1,0,0,2,1,0,1,0,0,2,8,3,1,2,1,0,1,0,MOUSE,OXA1
2,2,2,4,1,41,1,0,3,1,1,35,3,35,20,12,657,2,9,6,1,9,63,7,5,16,0,8,2,0,8,1,2,2,12,12,0,1,1,3,5,1,MOUSE,OXA1
2,2,3,10,0,57,1,0,0,1,1,7,2,24,10,1,229,2,2,1,1,5,6,6,0,1,0,1,2,1,3,2,1,1,11,1,0,0,2,2,0,0,MOUSE,OXA1
4,1,6,4,1,12,0,1,3,0,1,4,9,27,40,1,155,0,1,1,1,9,5,4,0,2,0,4,1,0,2,0,0,1,5,1,0,2,2,1,3,0,MOUSE,OXA1
2,0,3,12,19,4,0,0,0,1,0,4,2,57,11,3,32,1,3,2,0,10,5,6,1,3,0,2,1,1,0,0,0,2,13,1,1,1,4,0,1,0,MOUSE,OXA1
1,0,0,1,1,14,0,0,1,0,1,2,1,18,3,0,139,1,3,0,0,2,3,2,0,2,0,2,2,0,6,0,0,1,9,2,0,0,2,1,0,0,MOUSE,OXA1
0,0,1,5,0,9,0,0,2,3,1,7,4,37,32,2,268,4,2,1,0,8,4,4,2,0,0,5,0,0,1,0,1,1,6,3,1,0,3,3,2,1,MOUSE,OXA1
1,0,4,7,5,22,2,0,1,0,2,6,6,39,16,0,192,5,4,0,1,4,5,7,0,0,0,1,4,0,1,0,0,1,9,3,0,1,2,0,0,1,MOUSE,OXA1
1,0,1,5,0,18,0,1,5,3,2,4,1,25,256,1,207,4,2,2,0,4,6,7,3,1,1,1,4,1,11,0,0,0,12,2,0,1,2,1,1,1,MOUSE,OXA1
0,0,2,9,4,4,0,0,5,2,0,3,3,53,12,0,16,0,1,0,0,4,5,12,0,1,0,2,0,0,0,0,0,0,2,3,0,1,2,1,0,0,MOUSE,OXA1
2,1,10,2,0,60,2,0,6,0,2,6,4,53,25,1,373,2,0,4,0,8,15,9,0,3,1,5,3,1,3,1,0,1,15,3,2,1,5,6,7,2,MOUSE,OXA1
3,2,1,15,1,26,2,1,4,3,2,20,7,28,19,5,1058,4,5,0,1,11,120,6,1,5,0,6,4,3,2,0,0,0,3,2,2,2,0,3,0,0,MOUSE,OXA1
3,1,2,3,2,22,0,0,5,0,0,2,3,27,245,1,186,5,1,0,1,8,5,5,0,2,0,2,3,0,1,1,1,1,6,4,0,0,2,3,0,3,MOUSE,OXA1
4,0,2,9,1,12,0,0,4,1,1,8,8,27,275,2,149,1,2,2,1,11,4,2,0,0,0,1,2,0,6,2,1,2,6,3,1,0,1,0,1,0,MOUSE,OXA1
0,2,0,14,2,2,1,0,2,1,0,5,2,48,14,0,21,1,1,0,0,8,6,1,0,0,0,0,4,0,1,1,0,0,3,1,0,0,1,0,0,1,MOUSE,OXA1
1,3,7,9,1,50,3,1,5,3,1,11,10,41,256,1,625,11,4,2,3,46,173,92,2,1,1,4,1,0,28,0,0,1,19,5,0,0,5,4,2,2,MOUSE,OXA1
3,0,3,23,1,30,1,2,7,4,3,10,9,86,36,2,41,0,3,74,0,19,7,16,1,3,0,3,13,0,1,5,0,0,9,6,3,3,9,3,1,3,MOUSE,OXA1
